OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,City
579,109,502,2023-05-18,10,6.19,Chicago
580,107,502,2023-06-28,4,21.74,Houston
581,105,501,2023-06-07,5,9.1,Chicago
582,107,503,2023-08-08,9,20.81,Atlanta
583,106,502,2023-06-22,5,18.4,Los Angeles
584,106,504,2023-07-05,10,7.96,San Diego
585,102,501,2023-08-05,1,14.31,Houston
586,102,504,2023-05-15,5,6.58,Miami
587,109,502,2023-06-16,5,23.3,Houston
588,104,503,2023-07-12,6,21.0,Houston
589,101,501,2023-06-01,3,18.34,Phoenix
590,109,504,2023-08-04,10,14.18,Houston
591,107,504,2023-08-07,7,21.97,Atlanta
592,110,504,2023-05-20,6,21.81,Los Angeles
593,101,504,2023-07-03,5,24.34,New York
594,107,504,2023-07-27,9,21.51,Houston
595,105,503,2023-05-07,8,9.78,Phoenix
596,105,503,2023-06-12,5,21.69,Chicago
597,108,501,2023-07-05,6,23.66,Atlanta
598,108,503,2023-06-03,8,6.54,Atlanta
599,101,503,2023-07-28,8,10.23,Houston
600,110,501,2023-07-03,9,14.92,Houston
601,108,504,2023-07-20,6,7.5,Dallas
602,106,502,2023-05-14,10,17.29,San Francisco
603,109,504,2023-06-06,5,22.93,Phoenix
604,108,501,2023-05-25,7,22.19,San Diego
605,106,503,2023-08-07,1,7.82,Phoenix
606,110,503,2023-06-12,6,20.21,New York
607,104,504,2023-07-23,6,16.11,Dallas
608,110,502,2023-07-31,5,15.53,San Diego
609,104,504,2023-05-03,2,14.13,San Diego
610,105,503,2023-06-04,6,10.27,Atlanta
611,103,502,2023-05-17,6,9.59,Miami
612,105,502,2023-05-26,7,7.57,San Francisco
613,108,504,2023-05-15,1,15.01,Atlanta
614,103,502,2023-06-29,8,6.69,San Francisco
615,108,502,2023-06-22,1,12.79,Houston
616,104,502,2023-05-15,8,20.82,Phoenix
617,103,501,2023-06-04,7,11.5,New York
618,104,502,2023-05-02,5,11.37,Dallas
619,107,501,2023-05-12,7,11.64,San Diego
620,102,504,2023-07-16,10,22.18,New York
621,105,502,2023-05-11,9,19.0,New York
622,110,501,2023-07-17,3,25.98,Atlanta
623,109,504,2023-07-31,8,19.74,Atlanta
624,104,501,2023-06-24,10,13.64,Los Angeles
625,102,502,2023-08-08,8,10.81,Atlanta
626,105,501,2023-05-14,2,9.32,Chicago
627,101,504,2023-05-13,4,13.42,Atlanta
628,101,503,2023-06-05,5,10.58,Dallas
629,105,502,2023-07-26,4,20.85,San Diego
630,105,504,2023-06-10,10,17.16,Atlanta
631,107,502,2023-07-07,7,18.94,Chicago
632,103,501,2023-06-12,6,7.83,San Diego
633,108,503,2023-07-20,6,21.14,San Francisco
634,101,502,2023-06-09,3,19.13,Los Angeles
635,107,502,2023-08-08,10,25.79,New York
636,104,503,2023-05-23,8,10.83,Houston
637,102,501,2023-07-08,6,21.36,Phoenix
638,106,504,2023-05-03,9,5.21,Chicago
639,101,504,2023-07-04,3,13.85,San Francisco
640,110,504,2023-06-25,3,11.79,Dallas
641,106,502,2023-07-26,5,18.62,Dallas
642,104,504,2023-07-30,10,17.62,Phoenix
643,104,502,2023-08-07,4,20.99,Atlanta
644,108,503,2023-06-16,5,6.93,Chicago
645,105,504,2023-07-06,8,9.59,New York
646,107,503,2023-06-26,7,12.14,Los Angeles
647,104,502,2023-06-15,6,17.73,Phoenix
648,108,502,2023-06-29,6,20.5,Los Angeles
649,103,503,2023-05-27,8,25.08,Houston
650,108,503,2023-06-19,7,12.8,New York
651,104,501,2023-05-03,4,21.36,Atlanta
652,102,501,2023-07-02,6,20.89,Atlanta
653,105,501,2023-07-12,7,12.56,New York
654,105,504,2023-07-10,8,23.95,Miami
655,109,502,2023-07-09,9,20.09,Phoenix
656,110,501,2023-08-09,6,21.36,Miami
657,110,504,2023-06-11,5,15.92,Miami
658,106,502,2023-07-03,3,9.92,Houston
659,108,501,2023-07-13,5,24.38,Phoenix
660,103,504,2023-05-20,3,6.88,Houston
661,110,503,2023-05-15,1,13.95,Phoenix
662,101,504,2023-05-08,5,7.46,Los Angeles
663,105,502,2023-07-20,9,24.99,Miami
664,103,502,2023-06-27,1,18.36,San Francisco
665,106,503,2023-05-03,5,12.59,San Francisco
666,103,504,2023-08-02,6,20.06,Houston
667,108,501,2023-06-16,9,24.45,Chicago
668,102,502,2023-06-06,2,15.66,Los Angeles
669,106,503,2023-06-18,8,6.51,San Francisco
670,106,504,2023-05-16,2,15.38,New York
671,106,504,2023-08-08,3,12.68,San Francisco
672,107,503,2023-05-18,6,10.41,Phoenix
673,109,504,2023-06-02,6,13.48,San Diego
674,106,504,2023-07-25,7,22.68,San Francisco
675,101,504,2023-07-19,5,19.19,Los Angeles
676,101,504,2023-08-04,5,16.89,San Diego
677,107,503,2023-07-24,6,16.49,San Diego
678,106,502,2023-08-03,2,22.1,Miami
679,107,501,2023-07-29,8,25.55,New York
680,106,504,2023-06-13,8,10.08,Miami
681,110,504,2023-07-31,1,25.3,Atlanta
682,109,501,2023-06-23,3,19.77,Chicago
683,103,503,2023-06-19,6,18.95,Atlanta
684,101,502,2023-05-29,5,20.98,Phoenix
685,105,503,2023-07-27,5,10.51,Los Angeles
686,102,504,2023-05-19,6,7.41,San Francisco
687,107,502,2023-08-03,3,17.88,Atlanta
688,110,502,2023-08-01,10,12.94,Houston
689,105,502,2023-07-20,10,24.49,Miami
690,107,502,2023-07-05,4,10.58,Houston
691,104,501,2023-07-23,6,18.72,Miami
692,105,503,2023-07-18,3,22.31,San Diego
693,107,502,2023-08-03,4,16.66,Los Angeles
694,104,501,2023-05-26,4,11.16,San Francisco
695,108,501,2023-06-07,2,24.54,Miami
696,106,504,2023-06-08,10,18.72,Chicago
697,104,502,2023-07-06,3,8.36,Miami
698,107,502,2023-05-11,7,11.52,San Diego
699,101,501,2023-05-21,1,24.77,New York
700,101,504,2023-06-05,8,14.39,Chicago
701,108,502,2023-06-15,4,18.48,Los Angeles
702,107,501,2023-05-16,1,7.24,Miami
703,110,503,2023-06-05,8,11.0,San Francisco
704,106,502,2023-07-26,4,23.91,New York
705,110,501,2023-07-28,4,18.47,Miami
706,101,503,2023-05-16,6,21.88,Los Angeles
707,101,504,2023-08-05,10,12.58,Los Angeles
708,104,502,2023-05-22,1,17.58,Los Angeles
709,106,503,2023-06-28,2,11.86,New York
710,106,501,2023-06-03,8,22.31,San Francisco
711,101,502,2023-05-31,5,17.75,Miami
712,109,501,2023-05-08,4,20.95,Miami
713,106,501,2023-06-06,8,18.89,New York
714,105,504,2023-07-21,2,9.72,San Francisco
715,104,503,2023-05-12,9,8.74,Phoenix
716,106,504,2023-08-01,8,15.6,Miami
717,102,502,2023-05-19,4,9.37,Phoenix
718,103,501,2023-06-21,9,5.13,Houston
719,106,503,2023-05-01,9,8.89,Chicago
720,105,501,2023-07-25,9,9.05,Phoenix
721,107,502,2023-07-29,5,19.05,New York
722,101,502,2023-06-25,1,6.57,San Francisco
723,105,503,2023-07-07,4,21.07,Miami
724,105,502,2023-05-30,9,18.46,Phoenix
725,108,503,2023-07-17,10,15.5,Los Angeles
726,110,502,2023-07-03,6,18.09,New York
727,110,504,2023-08-04,3,5.15,Dallas
728,106,503,2023-08-05,2,14.04,Houston
729,107,503,2023-05-19,6,8.95,Miami
730,110,504,2023-05-08,8,9.91,New York
731,101,502,2023-06-07,4,15.87,San Francisco
732,105,501,2023-06-28,2,21.68,San Diego
733,105,502,2023-07-25,6,11.97,Houston
734,105,502,2023-06-07,2,16.26,Atlanta
735,104,503,2023-07-25,4,25.23,New York
736,101,503,2023-05-29,5,23.93,Phoenix
737,102,504,2023-06-08,9,19.48,New York
738,106,504,2023-06-03,1,23.6,Chicago
739,105,501,2023-07-31,3,11.52,San Francisco
740,101,503,2023-07-05,2,21.53,San Francisco
741,110,502,2023-05-30,6,7.63,Los Angeles
742,104,502,2023-07-23,9,22.08,Chicago
743,104,504,2023-06-19,1,6.26,Dallas
744,108,503,2023-05-21,2,7.0,Los Angeles
745,108,503,2023-05-23,10,25.79,San Francisco
746,110,504,2023-05-06,4,24.19,Houston
747,109,503,2023-05-29,8,8.8,New York
748,105,502,2023-06-13,6,21.95,Phoenix
749,104,504,2023-08-09,5,19.25,Miami
750,101,501,2023-05-28,9,19.59,Atlanta
751,106,502,2023-07-27,8,10.87,Dallas
752,109,502,2023-05-31,2,11.14,Miami
753,103,502,2023-06-16,4,16.0,Los Angeles
754,106,504,2023-06-06,4,7.73,Houston
755,109,503,2023-05-11,8,11.91,Dallas
756,103,504,2023-08-05,9,23.61,San Francisco
757,104,501,2023-07-01,8,22.62,Miami
758,105,502,2023-07-31,2,9.83,Atlanta
759,107,504,2023-07-24,4,7.85,San Diego
760,106,504,2023-06-11,5,20.34,Atlanta
761,106,502,2023-05-03,3,16.45,San Diego
762,103,501,2023-07-25,8,25.63,Chicago
763,102,502,2023-06-23,9,5.43,Atlanta
764,109,504,2023-07-27,7,25.89,New York
765,106,502,2023-05-18,1,14.49,Dallas
766,102,504,2023-05-04,9,6.91,Dallas
767,107,501,2023-07-06,4,15.56,Chicago
768,105,503,2023-05-03,10,20.56,Chicago
769,102,504,2023-05-04,1,16.5,San Diego
770,102,502,2023-07-18,4,24.68,San Francisco
771,108,503,2023-07-30,6,7.37,Phoenix
772,101,502,2023-05-25,2,12.4,Chicago
773,103,502,2023-07-10,6,14.41,Dallas
774,102,503,2023-07-16,8,5.23,Phoenix
775,102,501,2023-05-06,1,25.49,Houston
776,101,502,2023-05-22,5,15.99,Dallas
777,102,504,2023-07-29,7,10.19,Houston
778,102,501,2023-07-14,6,17.47,Phoenix
779,109,504,2023-08-07,2,7.23,San Francisco
780,110,502,2023-06-01,3,18.84,Los Angeles
781,108,501,2023-07-10,7,19.23,Los Angeles
782,101,502,2023-05-28,3,12.58,Miami
783,107,501,2023-05-27,1,6.61,Phoenix
784,107,503,2023-05-16,3,20.45,New York
785,110,504,2023-05-29,9,7.68,Los Angeles
786,109,501,2023-06-01,10,24.56,Phoenix
787,108,503,2023-05-18,3,10.16,Dallas
788,101,502,2023-06-23,4,7.83,Atlanta
789,110,504,2023-07-08,7,25.68,San Francisco
790,103,504,2023-06-20,10,14.4,Los Angeles
791,107,502,2023-07-23,6,13.91,San Francisco
792,105,502,2023-06-21,1,21.29,Houston
793,109,501,2023-07-16,9,16.34,Los Angeles
794,103,501,2023-06-08,8,22.9,San Diego
795,101,501,2023-05-11,10,17.97,San Diego
796,107,502,2023-06-15,7,14.06,Phoenix
797,105,502,2023-07-21,9,14.67,Miami
798,109,504,2023-07-26,3,11.86,San Francisco
799,105,503,2023-07-15,6,8.75,Miami
800,103,503,2023-06-07,9,10.55,San Francisco
801,106,502,2023-05-29,10,17.18,Chicago
802,108,501,2023-05-10,7,25.09,San Francisco
803,101,501,2023-08-04,9,22.8,Dallas
804,109,504,2023-08-09,8,14.15,New York
805,103,501,2023-07-29,6,20.11,Dallas
806,110,501,2023-06-13,7,10.46,San Diego
807,101,502,2023-05-15,5,5.2,San Diego
808,106,502,2023-06-27,1,22.48,Los Angeles
809,103,502,2023-05-07,3,21.76,San Diego
810,105,503,2023-05-04,7,24.92,San Diego
811,107,501,2023-06-07,9,20.12,Miami
812,109,502,2023-06-17,9,24.75,Chicago
813,108,502,2023-06-08,1,20.39,Houston
814,110,502,2023-05-31,2,15.02,San Francisco
815,105,504,2023-06-21,7,19.37,San Diego
816,110,502,2023-08-05,3,22.33,Los Angeles
817,105,503,2023-05-03,8,16.17,Chicago
818,103,504,2023-06-19,5,19.03,Atlanta
819,104,502,2023-05-03,5,8.1,Chicago
820,102,503,2023-08-06,4,23.36,Miami
821,102,502,2023-06-25,3,24.97,Los Angeles
822,101,501,2023-06-03,6,11.2,New York
823,103,504,2023-05-12,10,8.17,Miami
824,104,504,2023-07-01,6,11.37,Chicago
825,108,503,2023-07-25,7,19.97,Phoenix
826,104,501,2023-05-03,2,25.46,Chicago
827,103,503,2023-07-10,5,23.98,San Francisco
828,109,501,2023-07-15,5,21.22,Miami
829,104,502,2023-05-05,6,5.76,Chicago
830,105,504,2023-07-14,10,6.96,San Diego
831,105,503,2023-05-17,6,24.71,Dallas
832,103,502,2023-06-22,10,5.95,San Francisco
833,102,502,2023-07-04,5,6.26,New York
834,102,501,2023-07-14,5,6.63,Atlanta
835,108,502,2023-06-23,6,18.68,Phoenix
836,110,502,2023-07-11,8,22.43,Miami
837,105,503,2023-08-02,9,13.1,Atlanta
838,105,502,2023-05-03,10,24.68,Miami
839,102,503,2023-06-06,2,22.02,Houston
840,107,503,2023-05-05,5,18.65,Phoenix
841,103,502,2023-06-16,2,18.75,San Francisco
842,108,503,2023-07-02,6,10.71,Dallas
843,103,504,2023-07-06,3,19.7,Houston
844,104,504,2023-06-23,10,10.66,Miami
845,108,504,2023-05-15,10,20.86,Houston
846,109,503,2023-05-29,4,24.4,New York
847,110,501,2023-07-11,6,12.48,Atlanta
848,103,502,2023-07-05,9,20.14,Dallas
849,110,503,2023-05-21,7,11.82,Chicago
850,108,501,2023-05-08,5,12.85,Miami
851,107,502,2023-07-24,6,16.9,Chicago
852,105,504,2023-06-16,10,16.42,New York
853,102,502,2023-05-21,3,13.1,San Diego
854,106,502,2023-05-12,2,18.72,San Francisco
855,108,504,2023-07-26,3,19.98,New York
856,102,501,2023-06-29,9,12.85,Atlanta
857,104,503,2023-05-12,9,5.61,Atlanta
858,104,501,2023-07-02,4,24.78,Atlanta
859,109,503,2023-05-30,4,17.48,San Francisco
860,103,504,2023-07-25,4,24.83,Phoenix
861,103,502,2023-05-10,10,13.6,Miami
862,101,501,2023-05-08,8,14.84,Miami
863,106,501,2023-07-27,6,21.57,New York
864,109,501,2023-05-02,9,25.38,Dallas
865,108,504,2023-06-11,5,14.12,San Francisco
866,108,501,2023-07-13,5,18.63,Atlanta
867,101,503,2023-06-07,9,24.23,New York
868,103,502,2023-06-07,1,21.65,Phoenix
869,110,501,2023-07-20,8,13.32,Atlanta
870,108,503,2023-06-30,8,11.13,Atlanta
871,106,502,2023-06-05,3,23.41,Miami
872,104,503,2023-06-06,7,21.48,Atlanta
873,109,504,2023-08-07,7,22.35,San Diego
874,108,503,2023-06-16,8,24.04,Dallas
875,110,501,2023-06-27,4,16.4,Phoenix
876,105,504,2023-06-29,4,23.15,San Diego
877,109,503,2023-06-20,7,19.98,Houston
878,104,503,2023-05-31,6,7.35,San Diego
879,105,501,2023-06-26,8,21.57,Phoenix
880,105,501,2023-06-12,4,21.31,San Francisco
881,101,503,2023-06-02,1,11.63,San Diego
882,107,503,2023-06-13,5,17.29,Chicago
883,105,503,2023-07-07,2,18.22,Phoenix
884,105,503,2023-05-29,4,21.54,Chicago
885,101,504,2023-08-04,4,25.68,Chicago
886,104,503,2023-08-02,7,25.67,New York
887,103,501,2023-05-06,2,14.74,New York
888,104,501,2023-07-13,10,25.54,Miami
889,101,501,2023-05-27,10,23.67,Houston
890,102,501,2023-07-04,2,19.3,Miami
891,106,503,2023-07-06,1,20.29,Phoenix
892,110,504,2023-05-06,7,20.06,New York
893,108,501,2023-07-01,10,8.26,Chicago
894,108,502,2023-06-27,8,17.23,Los Angeles
895,103,504,2023-06-05,1,9.92,Houston
896,107,502,2023-08-01,10,19.07,Miami
897,102,504,2023-07-04,10,22.88,Atlanta
898,107,502,2023-05-22,3,25.92,New York
899,102,504,2023-05-15,2,16.29,San Diego
900,104,504,2023-06-29,6,12.02,Chicago
901,102,502,2023-05-05,8,19.34,San Diego
902,102,502,2023-06-15,5,7.48,Phoenix
903,101,504,2023-05-05,5,7.72,Dallas
904,110,501,2023-05-17,7,25.39,Houston
905,109,504,2023-07-27,4,17.71,San Diego
906,110,503,2023-06-13,7,15.74,San Francisco
907,107,502,2023-07-23,8,12.37,San Diego
908,110,503,2023-06-01,5,25.15,Phoenix
909,106,503,2023-07-31,3,19.26,Houston
910,102,504,2023-05-14,5,10.01,Chicago
911,102,503,2023-05-23,3,6.92,San Francisco
912,107,504,2023-05-06,7,22.74,Houston
913,110,503,2023-05-09,3,16.94,Phoenix
914,104,501,2023-06-03,8,22.32,Phoenix
915,110,504,2023-05-04,8,13.08,Phoenix
916,107,501,2023-05-27,10,20.46,Dallas
917,109,504,2023-07-13,4,8.35,Phoenix
918,102,501,2023-05-08,6,18.09,New York
919,109,504,2023-05-02,3,9.87,Los Angeles
920,105,502,2023-08-02,1,20.32,Los Angeles
921,108,504,2023-06-26,8,23.82,Chicago
922,102,504,2023-06-26,8,20.79,Miami
923,107,504,2023-06-30,6,7.21,New York
924,102,501,2023-06-19,2,17.34,Phoenix
925,103,501,2023-07-27,3,18.62,Los Angeles
926,108,503,2023-07-01,6,21.41,Chicago
927,108,503,2023-05-27,7,25.64,Chicago
928,109,504,2023-06-05,7,10.18,New York
929,110,501,2023-06-03,5,19.48,San Diego
930,102,502,2023-06-22,7,11.28,Dallas
931,108,502,2023-05-24,1,16.77,San Diego
932,106,503,2023-07-21,6,17.98,San Diego
933,103,502,2023-05-06,4,10.82,New York
934,105,503,2023-06-07,8,14.73,Phoenix
935,102,504,2023-07-27,2,21.08,Dallas
936,108,504,2023-05-04,8,20.94,Miami
937,110,504,2023-05-02,10,8.28,San Diego
938,103,501,2023-08-06,7,14.74,Houston
939,103,501,2023-05-11,7,16.84,Houston
940,102,501,2023-05-12,6,22.45,Atlanta
941,108,504,2023-06-06,7,16.97,Atlanta
942,107,503,2023-06-04,2,20.76,Los Angeles
943,101,503,2023-05-26,5,17.84,San Diego
944,109,502,2023-06-26,1,19.75,Los Angeles
945,110,504,2023-07-21,4,24.78,San Francisco
946,106,504,2023-05-05,9,10.58,Miami
947,102,503,2023-05-30,3,24.9,New York
948,105,501,2023-06-22,5,23.67,Atlanta
949,110,502,2023-07-17,10,19.15,New York
950,110,501,2023-05-14,9,15.11,New York
951,103,501,2023-07-21,3,8.22,Dallas
952,103,503,2023-06-21,5,5.26,Phoenix
953,105,504,2023-07-12,9,6.79,Los Angeles
954,104,501,2023-08-09,10,13.66,New York
955,110,501,2023-07-17,6,15.72,Phoenix
956,110,502,2023-06-01,5,13.91,Phoenix
957,110,504,2023-05-31,2,21.22,San Francisco
958,102,501,2023-08-01,9,22.86,Atlanta
959,107,504,2023-05-15,4,13.81,Miami
960,103,503,2023-05-10,8,5.37,Dallas
961,107,501,2023-06-16,5,6.21,Dallas
962,106,501,2023-06-16,9,23.54,Atlanta
963,104,504,2023-07-07,6,5.52,San Francisco
964,110,503,2023-07-31,6,7.76,New York
965,103,504,2023-08-03,5,13.94,New York
966,103,501,2023-06-23,7,15.44,Chicago
967,104,503,2023-07-08,5,23.04,Miami
968,106,504,2023-07-22,5,25.68,Miami
969,104,502,2023-07-31,9,14.63,Chicago
970,105,502,2023-07-03,7,16.03,San Francisco
971,110,503,2023-06-22,10,21.63,Houston
972,101,501,2023-07-24,8,14.83,Dallas
973,110,501,2023-07-21,10,22.45,Atlanta
974,105,504,2023-05-21,4,16.72,San Francisco
975,106,502,2023-05-30,5,11.58,San Francisco
976,109,501,2023-07-02,6,9.84,Chicago
977,103,502,2023-07-12,3,10.1,Dallas
978,109,502,2023-08-03,6,14.38,San Francisco
979,107,504,2023-05-04,6,24.65,San Diego
980,102,502,2023-07-16,2,25.04,Houston
981,107,501,2023-06-28,8,19.35,Miami
982,104,502,2023-07-25,6,18.38,Los Angeles
983,103,503,2023-07-18,2,11.09,Miami
984,104,502,2023-05-07,8,8.61,San Diego
985,103,503,2023-05-25,3,17.39,New York
986,109,504,2023-06-14,10,9.42,San Francisco
987,108,503,2023-06-27,7,12.74,Phoenix
988,107,502,2023-06-25,6,9.57,Los Angeles
989,101,503,2023-06-13,1,25.93,San Francisco
990,105,503,2023-07-14,3,18.62,San Francisco
991,104,501,2023-07-22,1,9.73,San Francisco
992,104,501,2023-06-11,9,7.31,Atlanta
993,104,503,2023-07-02,9,7.09,Chicago
994,110,501,2023-05-22,7,14.94,Phoenix
995,105,503,2023-05-23,10,24.43,Dallas
996,105,503,2023-05-13,8,7.79,San Francisco
997,106,503,2023-07-11,8,11.3,Phoenix
998,105,502,2023-05-14,5,10.92,Houston
999,102,502,2023-05-31,1,17.63,Los Angeles
1000,103,503,2023-05-13,1,7.17,Los Angeles
