OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,City
578,106,504,2023-06-20,6,13.16,Dallas
579,110,502,2023-05-26,7,20.16,Atlanta
580,105,503,2023-06-28,10,19.53,New York
581,101,502,2023-08-05,9,16.75,San Francisco
582,105,502,2023-08-01,4,18.09,Phoenix
583,106,504,2023-07-12,5,6.33,Los Angeles
584,108,503,2023-06-04,9,7.22,Atlanta
585,107,501,2023-05-13,9,18.29,Chicago
586,105,502,2023-06-05,7,24.32,Atlanta
587,106,503,2023-07-17,5,5.46,Chicago
588,109,503,2023-05-10,6,14.6,Chicago
589,108,503,2023-06-02,5,23.4,Atlanta
590,106,502,2023-06-29,6,9.0,Houston
591,109,504,2023-07-11,1,12.43,San Francisco
592,106,503,2023-07-24,4,21.06,New York
593,101,504,2023-07-05,10,12.3,Atlanta
594,101,503,2023-06-30,8,12.07,Chicago
595,110,501,2023-06-09,1,10.12,Chicago
596,110,502,2023-06-16,5,17.35,Miami
597,101,504,2023-05-16,9,19.26,San Francisco
598,108,503,2023-05-04,7,18.9,Atlanta
599,110,504,2023-07-24,6,6.9,San Francisco
600,103,502,2023-07-27,3,7.16,Dallas
601,104,502,2023-05-16,1,15.38,Chicago
602,108,501,2023-05-14,3,14.33,San Francisco
603,105,501,2023-06-13,9,9.57,Los Angeles
604,102,504,2023-05-21,3,22.55,San Diego
605,106,504,2023-06-24,10,14.92,Houston
606,110,504,2023-05-07,2,18.19,Los Angeles
607,103,503,2023-06-07,9,14.94,Houston
608,102,501,2023-07-06,2,11.6,Miami
609,107,501,2023-05-09,1,17.15,San Diego
610,104,502,2023-06-16,1,21.39,Chicago
611,108,502,2023-07-29,2,24.02,New York
612,106,503,2023-07-05,6,6.8,Miami
613,108,501,2023-07-21,3,23.4,Atlanta
614,110,501,2023-05-25,5,16.18,Chicago
615,110,502,2023-05-19,9,14.13,New York
616,101,502,2023-05-19,4,21.52,Miami
617,101,503,2023-07-25,5,19.19,Miami
618,109,504,2023-08-06,8,12.33,Phoenix
619,102,503,2023-07-25,7,19.2,Miami
620,108,504,2023-05-12,10,9.56,San Diego
621,108,501,2023-07-08,7,16.28,Houston
622,102,501,2023-07-29,7,6.86,Phoenix
623,108,503,2023-07-11,2,7.83,New York
624,103,503,2023-08-07,2,15.12,Chicago
625,103,503,2023-05-27,7,7.79,Atlanta
626,102,503,2023-05-21,1,10.66,Houston
627,101,501,2023-05-02,2,17.23,Los Angeles
628,108,503,2023-07-30,5,18.17,Houston
629,104,502,2023-05-22,4,11.89,Miami
630,107,503,2023-07-21,4,25.56,New York
631,101,502,2023-06-28,7,16.38,Houston
632,109,503,2023-05-29,3,8.7,Dallas
633,106,503,2023-06-21,5,10.2,Atlanta
634,103,504,2023-07-18,4,10.97,Los Angeles
635,106,502,2023-08-01,4,24.9,New York
636,109,501,2023-05-23,7,9.56,Miami
637,109,502,2023-07-07,10,23.5,Atlanta
638,110,501,2023-05-30,6,25.54,New York
639,105,502,2023-06-27,10,10.92,Houston
640,110,502,2023-08-02,2,6.57,New York
641,106,504,2023-05-27,2,12.32,Los Angeles
642,101,504,2023-05-07,10,14.24,Dallas
643,107,501,2023-08-08,1,12.46,San Diego
644,102,501,2023-06-08,10,24.86,Miami
645,110,503,2023-07-10,10,8.91,Miami
646,110,504,2023-08-01,8,14.29,Atlanta
647,101,503,2023-07-17,4,16.45,New York
648,106,503,2023-08-03,4,7.8,Phoenix
649,103,504,2023-05-28,3,9.06,Houston
650,109,502,2023-07-19,2,20.11,New York
651,109,502,2023-06-24,9,7.8,Phoenix
652,107,504,2023-05-05,1,6.22,San Francisco
653,110,503,2023-05-08,2,20.66,Chicago
654,105,502,2023-05-30,9,25.15,Atlanta
655,107,501,2023-07-22,2,22.47,San Francisco
656,105,504,2023-06-16,1,12.36,San Diego
657,109,501,2023-07-01,9,19.99,San Diego
658,105,503,2023-05-07,10,8.84,New York
659,101,503,2023-07-02,7,24.85,Phoenix
660,105,501,2023-05-21,8,16.58,Atlanta
661,101,504,2023-05-18,5,17.59,Atlanta
662,103,501,2023-06-07,4,13.26,New York
663,107,502,2023-08-02,8,11.97,San Diego
664,110,503,2023-05-21,7,13.12,Atlanta
665,102,504,2023-06-17,6,24.84,Chicago
666,101,502,2023-07-27,6,20.92,Los Angeles
667,106,504,2023-05-11,2,11.91,Chicago
668,101,503,2023-06-05,7,8.62,Atlanta
669,106,503,2023-07-11,3,19.51,Houston
670,109,503,2023-06-21,8,22.91,San Francisco
671,103,502,2023-08-02,9,17.21,Phoenix
672,108,504,2023-05-10,6,20.97,Houston
673,102,504,2023-06-15,3,20.52,Chicago
674,109,504,2023-07-17,3,19.24,Dallas
675,104,501,2023-07-17,1,24.82,Atlanta
676,106,502,2023-05-25,3,24.63,Chicago
677,108,504,2023-05-10,1,23.11,Phoenix
678,101,503,2023-06-02,5,11.91,Chicago
679,102,502,2023-06-29,9,14.09,New York
680,110,502,2023-07-10,10,10.78,San Francisco
681,103,504,2023-06-12,7,23.7,New York
682,104,502,2023-07-19,7,13.73,Chicago
683,107,502,2023-06-16,9,19.91,Miami
684,110,501,2023-07-17,5,20.96,Dallas
685,109,504,2023-05-08,4,10.18,Atlanta
686,104,503,2023-06-26,2,9.6,San Diego
687,104,502,2023-06-24,4,11.12,Dallas
688,107,504,2023-05-06,6,13.6,New York
689,104,503,2023-05-31,2,13.97,Los Angeles
690,105,501,2023-08-04,6,9.12,San Diego
691,109,503,2023-06-01,1,8.52,Dallas
692,103,502,2023-06-30,5,8.5,Atlanta
693,110,504,2023-05-17,7,25.52,San Francisco
694,109,502,2023-05-06,9,14.42,Houston
695,107,501,2023-05-22,6,9.38,Atlanta
696,101,504,2023-08-01,10,14.26,Los Angeles
697,107,503,2023-07-04,4,21.61,Miami
698,109,502,2023-06-02,6,8.36,New York
699,106,503,2023-06-17,5,25.51,Atlanta
700,107,503,2023-06-08,5,13.59,Houston
701,105,504,2023-07-04,10,23.63,New York
702,107,504,2023-07-28,1,18.29,San Francisco
703,101,503,2023-07-15,7,7.63,Phoenix
704,109,501,2023-06-11,2,24.66,San Diego
705,110,501,2023-06-09,5,10.27,Miami
706,110,502,2023-07-27,3,10.42,Dallas
707,102,501,2023-06-26,9,7.7,Miami
708,110,501,2023-06-15,8,23.39,Dallas
709,106,504,2023-05-28,3,18.0,Dallas
710,104,503,2023-05-22,5,20.03,New York
711,104,504,2023-06-25,3,15.1,New York
712,110,503,2023-07-04,9,11.85,San Francisco
713,105,504,2023-07-20,9,8.46,Houston
714,101,503,2023-07-24,4,22.45,Miami
715,107,501,2023-06-23,9,11.17,Chicago
716,107,504,2023-06-30,6,25.57,San Francisco
717,104,504,2023-06-21,3,18.51,San Francisco
718,106,502,2023-06-12,3,5.8,New York
719,110,503,2023-05-18,10,19.67,San Diego
720,101,501,2023-05-02,1,20.2,Phoenix
721,102,503,2023-05-26,1,9.93,Phoenix
722,106,504,2023-06-27,6,23.61,Los Angeles
723,101,504,2023-06-06,5,10.24,San Francisco
724,101,503,2023-07-21,2,6.9,Phoenix
725,101,501,2023-08-04,1,8.38,San Francisco
726,108,502,2023-05-22,3,6.86,San Diego
727,107,501,2023-07-24,10,11.81,Houston
728,107,503,2023-07-16,2,12.9,Chicago
729,105,502,2023-05-19,5,21.32,San Diego
730,109,504,2023-07-16,2,23.31,Atlanta
731,104,502,2023-05-15,3,8.37,New York
732,102,503,2023-07-17,3,19.56,Phoenix
733,108,501,2023-06-14,1,16.97,Los Angeles
734,109,501,2023-06-16,5,5.63,Phoenix
735,102,501,2023-05-11,8,23.74,Atlanta
736,102,502,2023-05-13,2,9.71,San Diego
737,106,504,2023-05-19,9,9.61,Houston
738,105,501,2023-08-01,5,7.47,Phoenix
739,101,501,2023-07-21,1,11.65,Miami
740,110,504,2023-05-21,9,22.6,New York
741,106,502,2023-07-19,8,16.25,Los Angeles
742,105,502,2023-07-16,8,19.85,San Diego
743,101,501,2023-05-11,6,20.65,Phoenix
744,107,504,2023-06-12,4,23.12,Houston
745,105,504,2023-07-27,4,5.73,Miami
746,105,501,2023-05-31,9,5.22,Houston
747,110,501,2023-07-03,3,6.21,Chicago
748,105,501,2023-07-26,6,23.65,San Diego
749,105,502,2023-05-15,7,19.39,Atlanta
750,104,501,2023-07-17,7,21.08,San Diego
751,102,501,2023-07-07,3,25.43,Los Angeles
752,110,502,2023-07-08,2,19.34,San Francisco
753,102,504,2023-08-01,1,19.27,Dallas
754,108,504,2023-07-21,5,9.23,Atlanta
755,107,503,2023-06-21,9,15.01,Houston
756,107,503,2023-06-25,5,10.73,Chicago
757,108,503,2023-06-23,3,22.71,Phoenix
758,109,501,2023-07-02,10,23.4,San Francisco
759,109,501,2023-05-09,10,11.82,San Francisco
760,109,503,2023-05-04,9,21.36,San Francisco
761,109,502,2023-07-16,2,19.77,Los Angeles
762,101,502,2023-07-04,8,25.08,Phoenix
763,101,501,2023-05-21,10,16.45,San Francisco
764,102,504,2023-06-24,8,18.52,New York
765,107,503,2023-05-18,2,15.07,Houston
766,103,503,2023-07-11,2,12.71,San Francisco
767,106,501,2023-07-15,9,6.14,Atlanta
768,108,502,2023-06-10,4,12.32,Houston
769,106,502,2023-05-07,4,8.74,San Francisco
770,101,501,2023-06-29,9,10.2,Los Angeles
771,110,502,2023-05-22,9,11.54,Chicago
772,108,501,2023-07-25,6,21.17,Phoenix
773,107,502,2023-06-19,4,12.22,San Diego
774,107,502,2023-07-29,5,18.34,Los Angeles
775,107,503,2023-07-09,3,24.3,Houston
776,104,504,2023-06-12,8,16.82,San Francisco
777,108,504,2023-05-23,4,10.91,Houston
778,106,504,2023-05-13,6,8.9,San Diego
779,110,504,2023-08-04,1,18.01,Miami
780,102,504,2023-05-09,3,25.38,Phoenix
781,103,501,2023-05-21,10,22.95,Phoenix
782,101,504,2023-07-02,3,14.6,Chicago
783,102,503,2023-06-18,1,8.13,Phoenix
784,108,504,2023-06-28,7,6.78,Chicago
785,103,503,2023-06-29,7,16.33,Chicago
786,106,501,2023-07-05,1,14.74,Miami
787,109,504,2023-06-16,7,25.62,San Diego
788,103,501,2023-08-09,9,8.95,Chicago
789,110,501,2023-05-23,6,10.28,New York
790,101,504,2023-05-05,4,10.4,Atlanta
791,104,503,2023-05-14,8,21.47,New York
792,105,504,2023-07-09,10,22.04,Miami
793,102,501,2023-06-27,4,8.81,Los Angeles
794,103,501,2023-05-21,9,22.55,Phoenix
795,109,502,2023-05-21,5,12.0,San Francisco
796,103,503,2023-06-25,4,18.79,San Diego
797,109,504,2023-07-12,8,14.0,Miami
798,101,502,2023-05-30,6,6.93,Los Angeles
799,106,501,2023-08-08,2,9.36,Houston
800,106,503,2023-05-06,6,19.89,Miami
801,109,504,2023-06-05,3,23.02,San Diego
802,108,504,2023-06-22,8,12.87,Los Angeles
803,103,501,2023-06-13,2,7.36,Dallas
804,104,501,2023-06-10,3,11.3,Atlanta
805,104,503,2023-07-18,8,12.17,Chicago
806,101,501,2023-07-04,5,18.0,Phoenix
807,104,502,2023-06-23,7,24.73,New York
808,104,503,2023-08-07,2,8.94,Atlanta
809,106,502,2023-07-07,4,25.43,Phoenix
810,109,504,2023-06-29,1,20.41,Phoenix
811,101,502,2023-05-23,3,10.98,Houston
812,109,502,2023-05-27,3,16.85,Dallas
813,107,503,2023-05-23,2,20.29,Miami
814,101,502,2023-05-10,10,24.31,Los Angeles
815,101,503,2023-05-18,7,17.17,Dallas
816,105,501,2023-06-13,2,15.75,Chicago
817,101,501,2023-06-25,8,17.79,Chicago
818,104,504,2023-07-06,5,11.83,Phoenix
819,103,501,2023-07-09,6,15.05,Miami
820,106,504,2023-07-17,2,21.45,Dallas
821,106,502,2023-05-11,1,22.65,Atlanta
822,104,501,2023-05-13,10,19.12,San Diego
823,108,504,2023-05-07,7,11.14,Miami
824,107,504,2023-08-09,8,17.46,Atlanta
825,108,503,2023-07-23,4,5.63,Houston
826,104,504,2023-05-02,7,19.74,San Diego
827,109,504,2023-07-01,9,21.02,New York
828,102,503,2023-06-20,1,24.71,Houston
829,102,503,2023-06-04,3,16.66,New York
830,105,504,2023-05-19,2,24.09,Phoenix
831,105,503,2023-07-23,5,25.49,San Francisco
832,104,501,2023-05-30,4,6.53,Miami
833,102,501,2023-07-23,3,23.39,Houston
834,109,501,2023-06-12,7,10.19,Chicago
835,103,502,2023-06-08,2,16.74,Los Angeles
836,104,503,2023-06-06,8,5.23,San Diego
837,105,503,2023-08-05,5,18.53,San Francisco
838,101,503,2023-07-28,7,9.83,Phoenix
839,108,503,2023-08-05,9,15.91,Houston
840,109,502,2023-08-07,3,21.54,Atlanta
841,106,501,2023-06-22,2,23.89,Atlanta
842,104,503,2023-05-02,10,13.82,Atlanta
843,102,501,2023-06-20,7,25.8,Dallas
844,110,501,2023-06-19,4,12.38,Houston
845,109,504,2023-06-23,9,24.4,Los Angeles
846,102,504,2023-07-03,2,5.8,Dallas
847,105,501,2023-07-01,6,10.75,Chicago
848,102,501,2023-05-27,3,24.48,San Diego
849,109,502,2023-08-09,10,13.4,New York
850,107,503,2023-06-20,7,22.53,Dallas
851,109,501,2023-06-22,5,15.16,San Diego
852,101,502,2023-08-08,10,24.21,Chicago
853,104,502,2023-08-02,3,6.03,San Diego
854,110,501,2023-05-09,9,9.1,Phoenix
855,103,502,2023-05-08,5,19.93,Dallas
856,103,502,2023-05-12,2,14.41,Los Angeles
857,107,504,2023-07-21,6,19.68,Phoenix
858,105,502,2023-08-03,1,25.87,Miami
859,108,504,2023-07-06,7,12.95,Houston
860,108,502,2023-05-07,10,24.63,San Diego
861,106,504,2023-07-25,9,10.45,Dallas
862,102,501,2023-05-06,1,25.71,Miami
863,103,502,2023-07-29,7,21.46,Houston
864,102,503,2023-06-03,4,15.77,New York
865,104,502,2023-06-24,10,14.94,Miami
866,101,503,2023-06-10,3,10.03,San Francisco
867,101,504,2023-06-21,4,25.61,Miami
868,106,503,2023-06-03,8,9.83,Miami
869,105,504,2023-05-12,6,14.18,San Diego
870,109,503,2023-07-23,10,25.93,Dallas
871,101,503,2023-07-03,5,17.81,Dallas
872,107,503,2023-05-17,10,20.46,Los Angeles
873,109,501,2023-06-09,10,11.24,Miami
874,109,503,2023-07-19,10,16.18,San Francisco
875,109,501,2023-05-25,5,10.27,Phoenix
876,109,502,2023-05-13,6,18.47,Los Angeles
877,109,503,2023-07-25,8,10.04,Atlanta
878,102,501,2023-05-07,7,10.7,San Francisco
879,107,501,2023-05-10,9,23.38,New York
880,101,502,2023-05-06,4,21.64,Atlanta
881,109,503,2023-06-05,6,10.63,Dallas
882,103,503,2023-07-04,1,24.9,Atlanta
883,106,503,2023-05-25,10,23.84,Dallas
884,110,504,2023-05-08,9,6.16,San Diego
885,101,503,2023-08-07,5,22.73,San Francisco
886,108,501,2023-07-13,1,21.83,Los Angeles
887,109,504,2023-08-03,5,17.41,New York
888,105,503,2023-08-01,8,18.06,Los Angeles
889,107,504,2023-05-24,3,15.9,Dallas
890,101,504,2023-06-23,10,15.5,San Diego
891,103,502,2023-05-15,5,12.02,San Diego
892,101,503,2023-07-12,1,25.01,San Diego
893,109,502,2023-07-31,6,25.52,Dallas
894,101,501,2023-05-17,9,17.32,San Diego
895,109,502,2023-05-07,8,24.21,Houston
896,103,503,2023-08-08,10,17.6,Atlanta
897,105,501,2023-06-25,10,7.73,Dallas
898,108,504,2023-07-08,9,8.77,New York
899,102,503,2023-06-21,4,19.84,San Diego
900,108,503,2023-08-02,7,8.19,Chicago
901,109,501,2023-06-24,5,15.48,San Diego
902,107,504,2023-06-27,8,5.42,Miami
903,105,501,2023-06-20,3,13.28,Miami
904,101,503,2023-05-04,7,12.12,Los Angeles
905,107,501,2023-06-24,10,20.13,San Francisco
906,107,502,2023-05-27,6,8.46,San Diego
907,110,503,2023-07-27,7,12.83,Miami
908,107,502,2023-06-18,5,9.56,San Francisco
909,102,503,2023-06-01,2,21.34,Atlanta
910,106,504,2023-06-15,8,23.62,Los Angeles
911,106,503,2023-08-03,4,20.83,New York
912,101,503,2023-05-07,8,16.2,San Francisco
913,110,502,2023-05-20,1,22.23,Chicago
914,105,503,2023-07-09,7,19.5,San Diego
915,110,503,2023-07-06,6,7.37,Los Angeles
916,104,502,2023-05-18,10,16.79,New York
917,110,504,2023-06-25,5,24.55,Miami
918,105,501,2023-08-04,7,11.79,Dallas
919,109,502,2023-05-25,8,17.45,Dallas
920,105,502,2023-05-24,8,12.36,New York
921,106,501,2023-07-08,4,19.41,Miami
922,106,501,2023-07-25,8,22.07,Miami
923,103,502,2023-05-17,9,24.61,Dallas
924,104,504,2023-07-13,8,15.27,Miami
925,103,503,2023-07-09,7,18.71,Houston
926,109,502,2023-07-18,7,9.16,Dallas
927,109,504,2023-08-04,1,20.28,San Francisco
928,102,502,2023-07-20,3,19.17,San Francisco
929,102,503,2023-05-24,1,16.58,Chicago
930,109,501,2023-05-25,2,17.8,San Diego
931,110,503,2023-07-24,6,6.53,Los Angeles
932,110,503,2023-06-08,8,16.31,Phoenix
933,110,504,2023-08-09,8,14.86,New York
934,102,504,2023-08-01,4,18.32,San Diego
935,104,504,2023-06-17,3,15.9,Miami
936,108,503,2023-07-14,3,9.95,San Francisco
937,105,501,2023-05-30,5,24.19,San Diego
938,107,502,2023-08-03,10,10.4,Atlanta
939,110,504,2023-05-13,3,9.85,Chicago
940,103,504,2023-05-29,9,15.09,Miami
941,105,501,2023-07-13,10,23.06,Phoenix
942,105,503,2023-06-04,8,11.74,Los Angeles
943,108,504,2023-06-07,1,20.92,Chicago
944,105,502,2023-07-04,3,16.83,Los Angeles
945,102,502,2023-05-05,4,16.76,Phoenix
946,110,504,2023-07-16,5,20.97,New York
947,110,503,2023-06-21,3,8.41,New York
948,101,501,2023-05-09,5,5.48,New York
949,109,503,2023-05-01,4,5.51,Houston
950,101,503,2023-06-04,5,9.07,Dallas
951,104,502,2023-06-13,3,8.38,Miami
952,101,502,2023-07-29,2,25.96,San Francisco
953,104,504,2023-06-12,7,19.77,Chicago
954,107,504,2023-05-20,10,11.75,Chicago
955,105,504,2023-06-26,4,24.3,Atlanta
956,104,503,2023-05-25,10,17.65,New York
957,104,502,2023-07-16,1,18.54,Phoenix
958,109,501,2023-05-07,8,7.62,Dallas
959,107,502,2023-08-05,10,9.4,Houston
960,106,504,2023-08-04,9,20.91,San Diego
961,102,501,2023-06-30,8,11.56,Phoenix
962,101,504,2023-06-21,9,25.13,New York
963,102,504,2023-07-03,9,22.01,Phoenix
964,106,502,2023-07-09,4,17.93,Miami
965,104,504,2023-06-20,6,24.77,Miami
966,104,503,2023-05-29,7,15.71,Phoenix
967,110,504,2023-05-15,6,7.91,Atlanta
968,107,501,2023-07-01,7,10.28,Houston
969,104,501,2023-05-25,6,12.74,Houston
970,107,501,2023-06-22,4,8.1,Atlanta
971,104,501,2023-06-10,1,16.92,San Diego
972,108,504,2023-05-04,1,8.09,Chicago
973,109,502,2023-05-16,7,18.83,Phoenix
974,109,502,2023-07-27,5,20.53,San Diego
975,104,503,2023-06-27,4,13.31,Miami
976,104,502,2023-06-27,2,20.18,Miami
977,102,504,2023-07-27,4,20.19,San Diego
978,106,504,2023-06-25,4,20.21,San Diego
979,108,503,2023-07-09,1,6.89,Phoenix
980,108,501,2023-05-09,3,15.51,New York
981,109,501,2023-05-16,8,14.77,New York
982,109,504,2023-08-09,4,9.33,Chicago
983,106,504,2023-06-02,6,21.81,Dallas
984,105,501,2023-05-23,8,17.87,Phoenix
985,105,502,2023-07-29,10,25.17,Chicago
986,105,501,2023-06-23,2,13.95,Houston
987,107,504,2023-05-08,10,5.88,Houston
988,104,504,2023-06-04,7,21.3,Miami
989,106,504,2023-05-30,1,14.77,San Diego
990,106,504,2023-05-28,5,6.52,Phoenix
991,103,501,2023-07-16,5,8.66,Phoenix
992,102,504,2023-05-12,6,7.17,New York
993,107,502,2023-06-27,10,18.11,San Diego
994,102,504,2023-05-21,9,20.63,Dallas
995,107,501,2023-07-30,10,19.96,San Diego
996,101,502,2023-07-26,10,5.7,Houston
997,101,504,2023-07-26,5,8.86,San Diego
998,107,503,2023-07-24,7,10.37,New York
999,103,501,2023-05-21,8,19.59,Miami
1000,108,504,2023-05-28,3,23.94,Chicago
